transaction_id,account_id,date,amount,type,merchant_id
cba4598d,863dd868,2024-10-18 17:21:31.302536,212.32,Debit,8724f3ee
120cb49f,ebea35ad,2023-10-11 07:12:27.054836,35.67,Debit,5f237fd7
763000ac,55e39723,2024-03-30 00:05:52.937451,415.73,Credit,5f237fd7
87e877c5,7f5db412,2024-07-02 16:35:42.327232,56.97,Credit,da6c643d
05ed1759,986ecd10,2024-08-04 18:33:24.808670,237.54,Credit,4a34dbe7
a6881212,3bbc5650,2023-01-23 05:30:14.681726,249.09,Debit,f810fe58
df464591,1d2124a5,2023-03-02 10:06:45.329657,56.1,Debit,5f237fd7
a1740fbe,6b7cf312,2023-04-18 12:46:23.871505,474.66,Credit,ec61d128
74042977,a02c03e6,2023-05-29 05:41:08.437800,280.51,Credit,fa2ce6cb
040a15c7,b714d8df,2023-05-19 07:21:15.592101,397.93,Debit,7615700f
01f64c30,f35c7234,2023-01-21 07:42:01.939971,439.46,Credit,9f3a5c1a
bbfb1cea,3413b48b,2024-11-03 00:56:12.202468,477.82,Debit,da747605
6fbab8a7,32fd32f2,2024-06-25 21:32:15.416802,195.43,Credit,d16d28f7
f48475b0,ee23586d,2023-03-27 05:27:47.656265,296.14,Credit,e68805f0
85ab89b2,e0e68124,2024-07-03 15:15:35.874443,373.44,Credit,91e65669
2891fddf,d1a0e71c,2023-07-06 05:13:11.823973,47.16,Credit,e9f725a2
630797eb,adb72718,2024-03-14 16:27:17.661131,348.56,Debit,10d2aaf9
585f30a1,10001ef5,2023-04-20 21:45:45.381036,223.1,Debit,f810fe58
231543c2,b8569866,2024-11-21 07:14:49.522472,323.11,Debit,c0835974
6ea15cd8,c5a13fca,2024-09-14 00:47:11.648793,96.88,Debit,b30db867
acdc1f70,d134f7ef,2024-09-13 23:00:21.168227,373.85,Debit,d32f5f25
3dd01fe4,0f808f0e,2023-01-16 14:34:16.510729,299.54,Debit,da747605
1ed7579a,adb72718,2023-06-24 07:11:54.722433,201.74,Debit,009a6b1f
688a9b3a,cbbbc638,2023-09-18 09:51:46.322076,34.79,Debit,7615700f
d1719e7b,863dd868,2024-07-03 18:35:01.155182,172.06,Debit,a1b35095
044cbf17,641fe64b,2024-10-22 21:08:02.931915,168.93,Debit,5f237fd7
11f8b705,53ebba78,2024-09-22 03:09:08.254054,368.88,Debit,a309543a
b9ea4d9b,13345f91,2024-02-08 09:19:34.086112,450.59,Debit,91e65669
754c9b61,e5122086,2023-05-06 13:22:37.275806,44.67,Debit,fa2e7c66
